지점,지점명,일시,월합강수량(00~24h만)(mm)
165,목포,1970-06,93
165,목포,1970-07,232.9
165,목포,1970-08,164.5
165,목포,1970-09,215.3
165,목포,1970-10,52.2
165,목포,1970-11,21.1
165,목포,1970-12,13.4
165,목포,1971-01,45.2
165,목포,1971-02,47.1
165,목포,1971-03,26.3
165,목포,1971-04,55.9
165,목포,1971-05,80.7
165,목포,1971-06,308.3
165,목포,1971-07,238
165,목포,1971-08,90.9
165,목포,1971-09,32
165,목포,1971-10,16.3
165,목포,1971-11,31.6
165,목포,1971-12,34.7
165,목포,1972-01,89.9
165,목포,1972-02,55.9
165,목포,1972-03,143.4
165,목포,1972-04,88.8
165,목포,1972-05,179.7
165,목포,1972-06,83.5
165,목포,1972-07,483.1
165,목포,1972-08,283.5
165,목포,1972-09,103.2
165,목포,1972-10,14.2
165,목포,1972-11,171.5
165,목포,1972-12,54.4
165,목포,1973-01,56.7
165,목포,1973-02,38.7
165,목포,1973-03,5.5
165,목포,1973-04,104.8
165,목포,1973-05,89.7
165,목포,1973-06,55.1
165,목포,1973-07,109.9
165,목포,1973-08,51.5
165,목포,1973-09,150.5
165,목포,1973-10,89.8
165,목포,1973-11,11.4
165,목포,1973-12,26.2
165,목포,1974-01,22.4
165,목포,1974-02,40.7
165,목포,1974-03,45.4
165,목포,1974-04,131.3
165,목포,1974-05,136.5
165,목포,1974-06,138
165,목포,1974-07,470.9
165,목포,1974-08,217.3
165,목포,1974-09,64.3
165,목포,1974-10,73.2
165,목포,1974-11,15.8
165,목포,1974-12,32.5
165,목포,1975-01,17
165,목포,1975-02,22.5
165,목포,1975-03,51
165,목포,1975-04,141
165,목포,1975-05,109.3
165,목포,1975-06,100.5
165,목포,1975-07,156.5
165,목포,1975-08,113.6
165,목포,1975-09,127.4
165,목포,1975-10,116.2
165,목포,1975-11,42.9
165,목포,1975-12,43.8
165,목포,1976-01,9.7
165,목포,1976-02,102
165,목포,1976-03,54.5
165,목포,1976-04,137
165,목포,1976-05,84.6
165,목포,1976-06,132.3
165,목포,1976-07,70.5
165,목포,1976-08,109.3
165,목포,1976-09,43.1
165,목포,1976-10,52.7
165,목포,1976-11,23
165,목포,1976-12,33.5
165,목포,1977-01,11
165,목포,1977-02,7.5
165,목포,1977-03,92.9
165,목포,1977-04,235.9
165,목포,1977-05,130.4
165,목포,1977-06,96.3
165,목포,1977-07,68.9
165,목포,1977-08,39
165,목포,1977-09,23.5
165,목포,1977-10,5.9
165,목포,1977-11,54.5
165,목포,1977-12,21.1
165,목포,1978-01,6.8
165,목포,1978-02,57.4
165,목포,1978-03,36.9
165,목포,1978-04,31.9
165,목포,1978-05,5.9
165,목포,1978-06,407.3
165,목포,1978-07,123.8
165,목포,1978-08,179.4
165,목포,1978-09,48.2
165,목포,1978-10,77.4
165,목포,1978-11,30.6
165,목포,1978-12,18.3
165,목포,1979-01,21.4
165,목포,1979-02,127.1
165,목포,1979-03,37.1
165,목포,1979-04,68.9
165,목포,1979-05,117.7
165,목포,1979-06,155
165,목포,1979-07,71.3
165,목포,1979-08,162.1
165,목포,1979-09,214.8
165,목포,1979-10,.3
165,목포,1979-11,66.3
165,목포,1979-12,25.6
165,목포,1980-01,52
165,목포,1980-02,35
165,목포,1980-03,61.8
165,목포,1980-04,124.5
165,목포,1980-05,136.1
165,목포,1980-06,129.2
165,목포,1980-07,243.9
165,목포,1980-08,469.9
165,목포,1980-09,9.5
165,목포,1980-10,100.7
165,목포,1980-11,44.7
165,목포,1980-12,34.5
165,목포,1981-01,22.3
165,목포,1981-02,46.9
165,목포,1981-03,11.2
165,목포,1981-04,49.1
165,목포,1981-05,20.4
165,목포,1981-06,238.3
165,목포,1981-07,252.3
165,목포,1981-08,105
165,목포,1981-09,584.2
165,목포,1981-10,59.4
165,목포,1981-11,12.5
165,목포,1981-12,7
165,목포,1982-01,25.9
165,목포,1982-02,23.4
165,목포,1982-03,41.6
165,목포,1982-04,74.1
165,목포,1982-05,59.1
165,목포,1982-06,20.3
165,목포,1982-07,293.5
165,목포,1982-08,85.7
165,목포,1982-09,44.8
165,목포,1982-10,53.6
165,목포,1982-11,99.6
165,목포,1982-12,21.9
165,목포,1983-01,31.3
165,목포,1983-02,37.7
165,목포,1983-03,59.4
165,목포,1983-04,71.8
165,목포,1983-05,90.1
165,목포,1983-06,31.3
165,목포,1983-07,213.1
165,목포,1983-08,93.7
165,목포,1983-09,208.6
165,목포,1983-10,38.9
165,목포,1983-11,28.8
165,목포,1983-12,22.8
165,목포,1984-01,12.7
165,목포,1984-02,31.3
165,목포,1984-03,7.5
165,목포,1984-04,152.4
165,목포,1984-05,37.9
165,목포,1984-06,184.7
165,목포,1984-07,210.1
165,목포,1984-08,139.4
165,목포,1984-09,204.2
165,목포,1984-10,44.3
165,목포,1984-11,46.4
165,목포,1984-12,28
165,목포,1985-01,19.6
165,목포,1985-02,71.1
165,목포,1985-03,91.9
165,목포,1985-04,99.9
165,목포,1985-05,143.5
165,목포,1985-06,529.4
165,목포,1985-07,140.8
165,목포,1985-08,143.2
165,목포,1985-09,243.1
165,목포,1985-10,144.9
165,목포,1985-11,77.9
165,목포,1985-12,31.5
165,목포,1986-01,26.2
165,목포,1986-02,46.9
165,목포,1986-03,70.7
165,목포,1986-04,39
165,목포,1986-05,107.9
165,목포,1986-06,298.8
165,목포,1986-07,145.1
165,목포,1986-08,166.7
165,목포,1986-09,210.3
165,목포,1986-10,78.8
165,목포,1986-11,14.3
165,목포,1986-12,66.4
165,목포,1987-01,55.3
165,목포,1987-02,39.1
165,목포,1987-03,79
165,목포,1987-04,60.3
165,목포,1987-05,82.3
165,목포,1987-06,102.3
165,목포,1987-07,439
165,목포,1987-08,327.5
165,목포,1987-09,37.4
165,목포,1987-10,47.6
165,목포,1987-11,74.1
165,목포,1987-12,6.2
165,목포,1988-01,20.9
165,목포,1988-02,17.7
165,목포,1988-03,53.1
165,목포,1988-04,45.2
165,목포,1988-05,124.9
165,목포,1988-06,141.9
165,목포,1988-07,146.7
165,목포,1988-08,60.8
165,목포,1988-09,19.4
165,목포,1988-10,1.9
165,목포,1988-11,18.6
165,목포,1988-12,14.2
165,목포,1989-01,119.2
165,목포,1989-02,97.9
165,목포,1989-03,54
165,목포,1989-04,24.9
165,목포,1989-05,63.5
165,목포,1989-06,178.5
165,목포,1989-07,418.3
165,목포,1989-08,190
165,목포,1989-09,162.3
165,목포,1989-10,12.2
165,목포,1989-11,54.3
165,목포,1989-12,6.2
165,목포,1990-01,37.8
165,목포,1990-02,91.2
165,목포,1990-03,46.2
165,목포,1990-04,74.5
165,목포,1990-05,109.6
165,목포,1990-06,178.1
165,목포,1990-07,278.9
165,목포,1990-08,137.6
165,목포,1990-09,81.1
165,목포,1990-10,32
165,목포,1990-11,52.8
165,목포,1990-12,14.9
165,목포,1991-01,32.9
165,목포,1991-02,40.7
165,목포,1991-03,109.8
165,목포,1991-04,114.8
165,목포,1991-05,23.9
165,목포,1991-06,169.8
165,목포,1991-07,352
165,목포,1991-08,176.4
165,목포,1991-09,109.5
165,목포,1991-10,5.9
165,목포,1991-11,23.1
165,목포,1991-12,35.3
165,목포,1992-01,19.6
165,목포,1992-02,28.4
165,목포,1992-03,92.6
165,목포,1992-04,57.9
165,목포,1992-05,71.1
165,목포,1992-06,16.4
165,목포,1992-07,103.8
165,목포,1992-08,141.4
165,목포,1992-09,135.5
165,목포,1992-10,5.4
165,목포,1992-11,27.7
165,목포,1992-12,43.8
165,목포,1993-01,23
165,목포,1993-02,61
165,목포,1993-03,56.3
165,목포,1993-04,16.5
165,목포,1993-05,94.7
165,목포,1993-06,99.2
165,목포,1993-07,171.3
165,목포,1993-08,399.1
165,목포,1993-09,29.7
165,목포,1993-10,58.9
165,목포,1993-11,102.6
165,목포,1993-12,18.6
165,목포,1994-01,27.9
165,목포,1994-02,20.9
165,목포,1994-03,15.6
165,목포,1994-04,29.3
165,목포,1994-05,73.9
165,목포,1994-06,80.3
165,목포,1994-07,14.9
165,목포,1994-08,193.8
165,목포,1994-09,27.3
165,목포,1994-10,145.8
165,목포,1994-11,48.3
165,목포,1994-12,39
165,목포,1995-01,37.8
165,목포,1995-02,30.8
165,목포,1995-03,30
165,목포,1995-04,72.3
165,목포,1995-05,53.5
165,목포,1995-06,140.6
165,목포,1995-07,107.9
165,목포,1995-08,65.1
165,목포,1995-09,32.7
165,목포,1995-10,10.4
165,목포,1995-11,19
165,목포,1995-12,13.1
165,목포,1996-01,35.2
165,목포,1996-02,19.4
165,목포,1996-03,130.1
165,목포,1996-04,27.8
165,목포,1996-05,27.3
165,목포,1996-06,286.8
165,목포,1996-07,190.4
165,목포,1996-08,77
165,목포,1996-09,94.1
165,목포,1996-10,52
165,목포,1996-11,66.5
165,목포,1996-12,34.3
165,목포,1997-01,6.5
165,목포,1997-02,12
165,목포,1997-03,70.3
165,목포,1997-04,63.5
165,목포,1997-05,78
165,목포,1997-06,145.7
165,목포,1997-07,253.2
165,목포,1997-08,255
165,목포,1997-09,22.8
165,목포,1997-10,7
165,목포,1997-11,135.4
165,목포,1997-12,77
165,목포,1998-01,51.8
165,목포,1998-02,46.4
165,목포,1998-03,79.8
165,목포,1998-04,116.8
165,목포,1998-05,110.9
165,목포,1998-06,383.2
165,목포,1998-07,175.2
165,목포,1998-08,153.8
165,목포,1998-09,304.1
165,목포,1998-10,50.1
165,목포,1998-11,30.3
165,목포,1998-12,5.3
165,목포,1999-01,41.7
165,목포,1999-02,31.9
165,목포,1999-03,148.5
165,목포,1999-04,56.7
165,목포,1999-05,116
165,목포,1999-06,121.7
165,목포,1999-07,276.5
165,목포,1999-08,279.6
165,목포,1999-09,323.8
165,목포,1999-10,103.4
165,목포,1999-11,14.7
165,목포,1999-12,20.5
165,목포,2000-01,31
165,목포,2000-02,7.8
165,목포,2000-03,21.2
165,목포,2000-04,6.4
165,목포,2000-05,40.2
165,목포,2000-06,222.4
165,목포,2000-07,204
165,목포,2000-08,322.2
165,목포,2000-09,235.2
165,목포,2000-10,29.8
165,목포,2000-11,50.1
165,목포,2000-12,6.4
165,목포,2001-01,47.5
165,목포,2001-02,79.8
165,목포,2001-03,18.7
165,목포,2001-04,32
165,목포,2001-05,28.5
165,목포,2001-06,270.3
165,목포,2001-07,171.5
165,목포,2001-08,102.8
165,목포,2001-09,55.2
165,목포,2001-10,79
165,목포,2001-11,15.8
165,목포,2001-12,44.8
165,목포,2002-01,36.5
165,목포,2002-02,14.5
165,목포,2002-03,31.5
165,목포,2002-04,105.7
165,목포,2002-05,79.2
165,목포,2002-06,97
165,목포,2002-07,201.2
165,목포,2002-08,384.6
165,목포,2002-09,108.8
165,목포,2002-10,53
165,목포,2002-11,27.5
165,목포,2002-12,22.7
165,목포,2003-01,41.5
165,목포,2003-02,41.7
165,목포,2003-03,75.3
165,목포,2003-04,195.2
165,목포,2003-05,147.9
165,목포,2003-06,135.7
165,목포,2003-07,402.4
165,목포,2003-08,368.7
165,목포,2003-09,170
165,목포,2003-10,36.4
165,목포,2003-11,49.6
165,목포,2003-12,21.6
165,목포,2004-01,30.4
165,목포,2004-02,35.8
165,목포,2004-03,28.4
165,목포,2004-04,52.4
165,목포,2004-05,85.8
165,목포,2004-06,217.2
165,목포,2004-07,375.4
165,목포,2004-08,351.4
165,목포,2004-09,226.2
165,목포,2004-10,4.8
165,목포,2004-11,38.8
165,목포,2004-12,36.7
165,목포,2005-01,18.4
165,목포,2005-02,39.1
165,목포,2005-03,64
165,목포,2005-04,55.9
165,목포,2005-05,81.6
165,목포,2005-06,209.7
165,목포,2005-07,197.1
165,목포,2005-08,143.1
165,목포,2005-09,68.9
165,목포,2005-10,18.8
165,목포,2005-11,51
165,목포,2005-12,55.1
165,목포,2006-01,15.8
165,목포,2006-02,34
165,목포,2006-03,27.9
165,목포,2006-04,109.2
165,목포,2006-05,247.3
165,목포,2006-06,191.9
165,목포,2006-07,333.3
165,목포,2006-08,177.7
165,목포,2006-09,54.9
165,목포,2006-10,20.5
165,목포,2006-11,33.8
165,목포,2006-12,42
165,목포,2007-01,8.3
165,목포,2007-02,67.9
165,목포,2007-03,88.8
165,목포,2007-04,26.5
165,목포,2007-05,128.5
165,목포,2007-06,30.6
165,목포,2007-07,191.9
165,목포,2007-08,222.6
165,목포,2007-09,426.5
165,목포,2007-10,101
165,목포,2007-11,6.8
165,목포,2007-12,51.2
165,목포,2008-01,62.6
165,목포,2008-02,16.6
165,목포,2008-03,64.1
165,목포,2008-04,62
165,목포,2008-05,150.5
165,목포,2008-06,294.8
165,목포,2008-07,112.2
165,목포,2008-08,95.6
165,목포,2008-09,30.4
165,목포,2008-10,19.1
165,목포,2008-11,38.6
165,목포,2008-12,14
165,목포,2009-01,29
165,목포,2009-02,41.6
165,목포,2009-03,43.1
165,목포,2009-04,47.5
165,목포,2009-05,97.2
165,목포,2009-06,122.8
165,목포,2009-07,465.8
165,목포,2009-08,74
165,목포,2009-09,46.1
165,목포,2009-10,54
165,목포,2009-11,32.1
165,목포,2009-12,35.2
165,목포,2010-01,27.6
165,목포,2010-02,98.2
165,목포,2010-03,88.7
165,목포,2010-04,140.5
165,목포,2010-05,99.5
165,목포,2010-06,52.9
165,목포,2010-07,264.4
165,목포,2010-08,344.2
165,목포,2010-09,126.7
165,목포,2010-10,39.2
165,목포,2010-11,10
165,목포,2010-12,43.8
165,목포,2011-01,12.2
165,목포,2011-02,43.9
165,목포,2011-03,25.6
165,목포,2011-04,85.3
165,목포,2011-05,96.9
165,목포,2011-06,134.6
165,목포,2011-07,227.6
165,목포,2011-08,160
165,목포,2011-09,10.1
165,목포,2011-10,22
165,목포,2011-11,149.9
165,목포,2011-12,14
165,목포,2012-01,14.1
165,목포,2012-02,28.9
165,목포,2012-03,136.6
165,목포,2012-04,107.2
165,목포,2012-05,26.9
165,목포,2012-06,51.7
165,목포,2012-07,319.4
165,목포,2012-08,443.4
165,목포,2012-09,259.3
165,목포,2012-10,65.9
165,목포,2012-11,49.5
165,목포,2012-12,74.6
165,목포,2013-01,14.2
165,목포,2013-02,51
165,목포,2013-03,68.9
165,목포,2013-04,41.6
165,목포,2013-05,140.7
165,목포,2013-06,84.4
165,목포,2013-07,224.9
165,목포,2013-08,176.8
165,목포,2013-09,153.6
165,목포,2013-10,17.4
165,목포,2013-11,99.7
165,목포,2013-12,16.5
165,목포,2014-01,12.4
165,목포,2014-02,15.8
165,목포,2014-03,92.3
165,목포,2014-04,71.4
165,목포,2014-05,72.8
165,목포,2014-06,69.9
165,목포,2014-07,136.8
165,목포,2014-08,255
165,목포,2014-09,74.7
165,목포,2014-10,98.6
165,목포,2014-11,95.7
165,목포,2014-12,92.3
165,목포,2015-01,41.1
165,목포,2015-02,25.7
165,목포,2015-03,34.4
165,목포,2015-04,159.6
165,목포,2015-05,77.8
165,목포,2015-06,117.8
165,목포,2015-07,159.6
165,목포,2015-08,86.5
165,목포,2015-09,79.5
165,목포,2015-10,84.2
165,목포,2015-11,106.8
165,목포,2015-12,68.6
165,목포,2016-01,79.2
165,목포,2016-02,40.5
165,목포,2016-03,54.9
165,목포,2016-04,192
165,목포,2016-05,119.9
165,목포,2016-06,133.6
165,목포,2016-07,249.2
165,목포,2016-08,20.4
165,목포,2016-09,197.8
165,목포,2016-10,203.1
165,목포,2016-11,61.5
165,목포,2016-12,45.9
165,목포,2017-01,13.9
165,목포,2017-02,32.3
165,목포,2017-03,28.5
165,목포,2017-04,46.5
165,목포,2017-05,14
165,목포,2017-06,28.5
165,목포,2017-07,138.2
165,목포,2017-08,201.8
165,목포,2017-09,109.4
165,목포,2017-10,62.7
165,목포,2017-11,1.4
165,목포,2017-12,45.3
165,목포,2018-01,58
165,목포,2018-02,39.3
165,목포,2018-03,152.7
165,목포,2018-04,169
165,목포,2018-05,89.3
165,목포,2018-06,162
165,목포,2018-07,67.6
165,목포,2018-08,246.2
165,목포,2018-09,151.4
165,목포,2018-10,138.4
165,목포,2018-11,51.1
165,목포,2018-12,38.3
165,목포,2019-01,13.3
165,목포,2019-02,29.6
165,목포,2019-03,38.5
165,목포,2019-04,86.3
165,목포,2019-05,122.9
165,목포,2019-06,172.3
165,목포,2019-07,167
165,목포,2019-08,144.9
165,목포,2019-09,259.3
165,목포,2019-10,159
165,목포,2019-11,14.6
165,목포,2019-12,40.7
165,목포,2020-01,72
165,목포,2020-02,28.9
165,목포,2020-03,28.8
165,목포,2020-04,60.9
165,목포,2020-05,141.4
165,목포,2020-06,261.5
165,목포,2020-07,366.3
165,목포,2020-08,206.4
165,목포,2020-09,208.6
165,목포,2020-10,20.5
165,목포,2020-11,14
165,목포,2020-12,18.4
165,목포,2021-01,39.7
165,목포,2021-02,25.9
165,목포,2021-03,127.4
165,목포,2021-04,51.9
165,목포,2021-05,112.3
165,목포,2021-06,108.3
165,목포,2021-07,327.5
165,목포,2021-08,124.4
165,목포,2021-09,91.4
165,목포,2021-10,14.7
165,목포,2021-11,63.9
165,목포,2021-12,13.6
165,목포,2022-01,4.3
165,목포,2022-02,4.5
165,목포,2022-03,78.9
165,목포,2022-04,74.7
165,목포,2022-05,2.6
165,목포,2022-06,90.2
165,목포,2022-07,196.3
165,목포,2022-08,92.3
165,목포,2022-09,101.9
165,목포,2022-10,38.3
165,목포,2022-11,33.1
165,목포,2022-12,22.8
165,목포,2023-01,35.2
165,목포,2023-02,26.8
165,목포,2023-03,22.6
165,목포,2023-04,88.8
168,여수,1961-01,24.3
168,여수,1961-02,17.5
168,여수,1961-03,129.6
168,여수,1961-04,121.2
168,여수,1961-05,209.2
168,여수,1961-06,129.1
168,여수,1961-07,269.3
168,여수,1961-08,354.7
168,여수,1961-09,113.1
168,여수,1961-10,127.8
168,여수,1961-11,160.9
168,여수,1961-12,16.9
168,여수,1962-01,.5
168,여수,1962-02,24.1
168,여수,1962-03,12.6
168,여수,1962-04,180.4
168,여수,1962-05,62.2
168,여수,1962-06,216.6
168,여수,1962-07,299.4
168,여수,1962-08,168.3
168,여수,1962-09,286.9
168,여수,1962-10,51.4
168,여수,1962-11,27.5
168,여수,1962-12,24
168,여수,1963-01,1.9
168,여수,1963-02,10.5
168,여수,1963-03,32
168,여수,1963-04,226.2
168,여수,1963-05,242.8
168,여수,1963-06,833.5
168,여수,1963-07,314.1
168,여수,1963-08,76.3
168,여수,1963-09,48.3
168,여수,1963-10,45.9
168,여수,1963-11,11.1
168,여수,1963-12,22.8
168,여수,1964-01,43.7
168,여수,1964-02,55.3
168,여수,1964-03,58.7
168,여수,1964-04,198.9
168,여수,1964-05,102.1
168,여수,1964-06,201.8
168,여수,1964-07,84.2
168,여수,1964-08,124.5
168,여수,1964-09,209.4
168,여수,1964-10,21.3
168,여수,1964-11,2.9
168,여수,1964-12,0
168,여수,1965-01,31
168,여수,1965-02,22.1
168,여수,1965-03,23.3
168,여수,1965-04,122.6
168,여수,1965-05,132.7
168,여수,1965-06,45.2
168,여수,1965-07,446.8
168,여수,1965-08,169.3
168,여수,1965-09,4.6
168,여수,1965-10,61.6
168,여수,1965-11,127.6
168,여수,1965-12,33.1
168,여수,1966-01,20.6
168,여수,1966-02,61.3
168,여수,1966-03,121.5
168,여수,1966-04,171.8
168,여수,1966-05,157.6
168,여수,1966-06,79.7
168,여수,1966-07,141.9
168,여수,1966-08,394.6
168,여수,1966-09,15.3
168,여수,1966-10,66
168,여수,1966-11,80.8
168,여수,1966-12,8.1
168,여수,1967-01,21.8
168,여수,1967-02,41.2
168,여수,1967-03,96.7
168,여수,1967-04,139.2
168,여수,1967-05,45.8
168,여수,1967-06,219.2
168,여수,1967-07,239.1
168,여수,1967-08,19.8
168,여수,1967-09,74.9
168,여수,1967-10,15
168,여수,1967-11,70.9
168,여수,1967-12,0
168,여수,1968-01,9.6
168,여수,1968-02,7.3
168,여수,1968-03,82.5
168,여수,1968-04,78.8
168,여수,1968-05,93
168,여수,1968-06,27.7
168,여수,1968-07,66.4
168,여수,1968-08,388
168,여수,1968-09,63.3
168,여수,1968-10,124.3
168,여수,1968-11,49.5
168,여수,1968-12,39.7
168,여수,1969-01,45.7
168,여수,1969-02,72.7
168,여수,1969-03,18.8
168,여수,1969-04,189.7
168,여수,1969-05,122.1
168,여수,1969-06,132.9
168,여수,1969-07,287.7
168,여수,1969-08,313.8
168,여수,1969-09,508.6
168,여수,1969-10,6.6
168,여수,1969-11,39.2
168,여수,1969-12,48.6
168,여수,1970-01,2
168,여수,1970-02,41.4
168,여수,1970-03,18.9
168,여수,1970-04,186.9
168,여수,1970-05,160
168,여수,1970-06,217.5
168,여수,1970-07,454.1
168,여수,1970-08,247.1
168,여수,1970-09,308.4
168,여수,1970-10,39
168,여수,1970-11,15.7
168,여수,1970-12,30.4
168,여수,1971-01,32.7
168,여수,1971-02,38
168,여수,1971-03,85.5
168,여수,1971-04,42
168,여수,1971-05,98.5
168,여수,1971-06,285.6
168,여수,1971-07,180.7
168,여수,1971-08,165.8
168,여수,1971-09,61.5
168,여수,1971-10,18.4
168,여수,1971-11,8.2
168,여수,1971-12,6.7
168,여수,1972-01,90.9
168,여수,1972-02,24.8
168,여수,1972-03,204.3
168,여수,1972-04,147.3
168,여수,1972-05,152.1
168,여수,1972-06,155.6
168,여수,1972-07,344
168,여수,1972-08,359.7
168,여수,1972-09,87.6
